ITS2 type profile UID		169624	169623	168670	168661	168662	169729	170126
Clade		C	C	C	C	C	C	D
Majority ITS2 sequence		C50b	C50p	C50p	C50b/C50p	C50p	C21	D1
Associated species		None	None	None	None	None	None	None
ITS2 profile abundance local		52	11	5	2	2	1	240
ITS2 profile abundance DB		52	16	88	55	3	34	240
ITS2 type profile		C50b-C3-C3vz-C3wa	C50p/C50b-C3-C50v	C50b/C50p-C3-C50f-C3bm-C3dt	C50b/C50p-C3-C3bm-C50f	C50p/C50b-C3-C50f	C21	D1-D1u-D4-D1jw
139359	H27	0	0	0	0	0	0	43309.0
139379	H45	0	0	0	0	0	0	41242.0
139252	F17	0	0	0	0	0	0	44907.0
139374	H40	0	0	0	0	0	0	41018.0
139370	H37	0	0	0	0	0	0	55776.0
139257	F21	0	0	0	0	0	0	51355.0
139300	G17	0	0	0	0	0	0	42024.0
139246	F11	0	0	0	0	0	0	23011.0
139368	H35	0	0	0	0	0	0	56480.0
139376	H42	0	0	0	0	0	0	55564.0
139303	G2	0	0	0	0	0	0	61509.0
139335	G5	0	0	0	0	0	0	30052.0
139302	G19	0	0	0	0	0	0	44832.0
139292	G1	0	0	0	0	0	0	59450.0
139337	G7	0	0	0	0	0	0	63983.0
139309	G25	0	0	0	0	0	0	51871.0
139328	G42	0	0	0	0	0	0	56357.0
139265	F29	0	0	0	0	0	0	35355.0
139373	H4	214.0	0	0	0	0	0	66609.0
139259	F23	0	0	0	0	0	0	31087.0
139327	G41	0	0	0	0	0	0	42299.0
139245	F10	0	0	0	0	0	0	44278.0
139228	E39	0	0	0	0	0	0	52278.0
139283	F45	0	0	0	0	0	0	45829.0
139323	G38	0	0	0	0	0	0	56532.0
139308	G24	0	0	0	0	0	0	38252.0
139357	H25	313.0	0	0	0	0	0	59759.0
139264	F28	0	0	0	0	0	0	38645.0
139305	G21	0	0	0	0	0	0	44442.0
139330	G44	0	0	0	0	0	0	52755.0
139332	G46	0	0	0	0	0	0	45039.0
139310	G26	0	0	0	0	0	0	47927.0
139377	H43	334.0	0	0	0	0	0	53203.0
139293	G10	0	0	0	0	0	0	49831.0
139238	E48	0	0	0	0	0	0	51624.0
139208	E20	0	0	0	0	0	0	40658.0
139313	G29	0	0	0	0	0	0	58692.0
139271	F34	0	0	0	0	0	0	33803.0
139253	F18	0	0	0	0	0	0	35950.0
139351	H2	475.0	0	0	0	0	0	57395.0
139325	G4	0	0	0	0	0	0	61884.0
139369	H36	315.0	0	0	0	0	0	45517.0
139326	G40	0	0	0	0	0	0	55612.0
139290	F8	0	0	0	0	0	0	55317.0
139331	G45	270.0	0	0	0	0	0	56312.0
139289	F7	0	0	0	0	0	0	45695.0
139363	H30	470.0	0	0	0	0	0	67186.0
139280	F42	0	0	0	0	0	0	43749.0
139333	G47	0	0	0	0	0	0	24423.0
139391	I12	0	0	0	0	0	0	35803.0
139386	H8	405.0	0	0	0	0	0	61858.0
139406	I26	0	0	0	0	0	0	47720.0
139349	H18	478.0	0	0	0	0	0	63523.0
139329	G43	0	0	0	0	0	0	54687.0
139286	F48	0	0	0	0	0	0	37713.0
139324	G39	0	0	0	0	0	0	42113.0
139213	E25	0	0	0	0	0	0	46156.0
139273	F36	0	0	0	0	0	0	42457.0
139256	F20	0	0	0	0	0	0	45941.0
139269	F32	0	0	0	0	0	0	46854.0
139294	G11	0	0	0	0	0	0	56780.0
139415	I34	0	0	0	0	0	0	39162.0
139352	H20	456.0	0	0	0	0	0	62898.0
139251	F16	0	0	0	0	0	0	28623.0
139242	E8	0	0	0	0	0	0	35649.0
139320	G35	0	0	0	0	0	0	53438.0
139275	F38	0	0	0	0	0	0	48047.0
139307	G23	285.0	0	0	0	0	0	53912.0
139321	G36	0	0	0	0	0	0	39037.0
139311	G27	0	0	0	0	0	0	53852.0
139296	G13	0	0	0	0	0	0	64539.0
139217	E29	0	0	0	0	0	0	51027.0
139319	G34	0	0	0	0	0	0	53997.0
139338	G8	672.0	0	0	0	0	0	73862.0
139282	F44	0	0	0	0	0	0	38386.0
139336	G6	343.0	0	0	0	0	0	69718.0
139223	E34	0	0	0	0	0	0	46960.0
139312	G28	0	0	0	0	0	0	58223.0
139233	E43	0	0	0	0	0	0	56951.0
139339	G9	0	0	0	0	0	0	48522.0
139397	I18	0	0	0	0	0	0	40266.0
139364	H31	616.0	0	0	0	0	0	62718.0
139268	F31	0	0	0	0	0	0	53133.0
139299	G16	0	0	0	0	0	0	45757.0
139315	G30	0	0	0	0	0	0	65696.0
139226	E37	0	0	0	0	0	0	42337.0
139301	G18	165.0	0	0	0	0	0	62138.0
139230	E40	0	0	0	0	0	0	42105.0
139346	H15	551.0	0	0	0	0	0	43769.0
139389	I10	0	0	0	0	0	0	33270.0
139434	I8	0	0	0	0	0	0	48118.0
139262	F26	0	167.0	0	0	0	0	51512.0
139417	I36	0	0	0	0	0	0	37642.0
139291	F9	0	0	0	0	0	0	52251.0
139334	G48	0	0	0	0	0	0	61478.0
139236	E46	0	0	0	0	0	0	50043.0
139222	E33	0	0	0	0	0	0	61781.0
139227	E38	0	0	0	0	0	0	55601.0
139278	F40	0	0	0	279.0	0	0	37763.0
139247	F12	0	0	0	0	0	0	48781.0
139306	G22	0	0	0	0	0	0	45845.0
139205	E18	0	0	0	0	0	0	44955.0
139218	E3	0	0	0	0	0	0	47962.0
139204	E17	0	0	0	0	0	0	39941.0
139284	F46	0	0	0	0	0	0	16775.0
139405	I25	0	0	0	0	0	0	51184.0
139235	E45	0	0	0	0	0	0	59347.0
139317	G32	407.0	0	0	0	0	0	67079.0
139244	F1	0	0	0	0	0	0	40183.0
139426	I44	0	0	0	0	0	0	37518.0
139345	H14	821.0	0	0	0	0	0	58972.0
139209	E21	0	0	0	0	0	0	53993.0
139425	I43	0	0	0	0	0	0	40981.0
139402	I22	0	0	0	0	0	0	35800.0
139418	I37	0	0	0	0	0	0	40913.0
139394	I15	0	0	0	0	0	0	25069.0
139365	H32	888.0	0	0	0	0	0	62407.0
139297	G14	0	0	0	0	0	0	58727.0
139220	E31	0	0	0	0	0	0	55441.0
139206	E19	0	0	0	0	0	0	51680.0
139295	G12	0	0	0	0	0	0	37739.0
139408	I28	0	0	0	0	0	0	44144.0
139304	G20	0	0	0	0	0	0	68821.0
139388	I1	0	0	0	0	0	0	42042.0
139398	I19	0	0	0	0	0	0	25362.0
139375	H41	727.0	0	0	0	0	0	47945.0
139219	E30	0	0	0	0	0	0	53566.0
139214	E26	0	0	0	0	0	0	47818.0
139207	E2	0	0	0	0	0	0	45218.0
139212	E24	0	0	0	0	0	0	53406.0
139421	I4	0	0	0	0	0	0	33687.0
139279	F41	0	0	0	0	0	0	41265.0
139409	I29	0	0	0	0	0	0	41470.0
139340	H1	870.0	0	0	0	0	0	56113.0
139285	F47	0	0	0	0	0	0	31994.0
139411	I30	0	0	0	0	0	0	46246.0
139381	H47	520.0	0	0	0	0	0	33053.0
139431	I5	0	0	0	0	0	0	28605.0
139231	E41	0	0	0	0	0	0	59160.0
139200	E13	0	0	0	0	0	0	38667.0
139407	I27	0	0	0	0	0	0	41868.0
139248	F13	0	0	0	0	0	0	24097.0
139201	E14	0	0	0	0	0	0	27524.0
139225	E36	0	0	0	0	0	0	52197.0
139260	F24	0	237.0	0	0	0	0	37261.0
139401	I21	0	0	0	0	0	0	42147.0
139427	I45	0	0	0	0	0	0	28545.0
139316	G31	566.0	0	0	0	0	0	64437.0
139234	E44	0	0	0	0	0	0	51004.0
139413	I32	0	0	0	0	0	0	40989.0
139395	I16	0	0	0	0	0	0	47614.0
139314	G3	376.0	0	0	0	0	0	64350.0
139404	I24	0	0	0	0	0	0	36694.0
139322	G37	400.0	0	0	0	0	0	60981.0
139400	I20	0	0	0	0	0	0	46595.0
139229	E4	0	0	0	0	0	0	27041.0
139419	I38	0	0	0	0	0	0	33163.0
139422	I40	0	0	0	0	0	0	39703.0
139221	E32	0	0	0	0	0	0	54700.0
139392	I13	0	0	0	0	0	0	41996.0
139199	E12	0	0	0	0	0	0	50451.0
139416	I35	0	0	0	0	0	0	42717.0
139241	E7	0	0	0	0	0	0	40888.0
139232	E42	0	0	0	0	0	0	52311.0
139433	I7	0	0	0	0	0	0	37993.0
139281	F43	0	0	0	0	0	0	42423.0
139360	H28	1041.0	0	0	0	0	0	62238.0
139215	E27	0	0	0	0	0	0	37493.0
139350	H19	1096.0	0	0	0	0	0	62765.0
